"","date","location","latitude","longitude","start_time","stop_time","num_of_t","transect_length","num_of_quadrats","species_count","species_count_2","species_count_5","simpsons_diversity_index","number_of_tallies_recorded_species_only","total_number_of_tallies","id","num_points","category"
"6942",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"monetaria_caputserpentis",NA,"Mobile Invertebrates"
"6943",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"morula_granulata",1,"Mobile Invertebrates"
"6944",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"morula_sp",NA,"Mobile Invertebrates"
"6945",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"morula_uva",NA,"Mobile Invertebrates"
"6946",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"neomeris_spp",2,"Green Algae"
"6947",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"nerita_picea",NA,"Mobile Invertebrates"
"6948",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"nesochthamalus_intertextus",1,"Sessile Invertebrates"
"6949",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"ophiocoma_brevipes",NA,"Mobile Invertebrates"
"6950",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"ophiocoma_erinaceus",NA,"Mobile Invertebrates"
"6951",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"padina_spp",137,"Brown Algae"
"6952",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"palisada_parvipapillata",NA,"Red Algae"
"6953",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"palythoa_caesia",NA,"Sessile Invertebrates"
"6954",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"parvocaulis_parvulus",NA,"Green Algae"
"6955",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"peasiella_tantilla",NA,"Mobile Invertebrates"
"6956",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"pennaria_disticha",NA,"Sessile Invertebrates"
"6957",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"portieria_hornemannii",NA,"Red Algae"
"6958",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"protopalythoa_spp",NA,"Sessile Invertebrates"
"6959",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"pterocladiella_caerulescens",NA,"Red Algae"
"6960",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"pterocladiella_capillacea",NA,"Red Algae"
"6961",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"pterocladiella_spp",NA,"Red Algae"
"6962",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"rhodymenia_spp",NA,"Red Algae"
"6963",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"sargassum_aquifolium",15,"Brown Algae"
"6964",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"sargassum_polyphyllum",5,"Brown Algae"
"6965",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"sargassum_spp",22,"Brown Algae"
"6966",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"siphonaria_normalis",4,"Mobile Invertebrates"
"6967",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"snail_spp",NA,"Mobile Invertebrates"
"6968",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"sphacelaria_spp",NA,"Brown Algae"
"6969",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"sponge_spp",NA,"Sessile Invertebrates"
"6970",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"spyridia_filamentosa",2,"Red Algae"
"6971",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"stomatopod_spp",NA,"Mobile Invertebrates"
"6972",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"stylocheilus_striatus",NA,"Mobile Invertebrates"
"6973",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"symploca_hydnoides",NA,"Cyanobacteria"
"6974",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"thylacodes_variabilis",4,"Sessile Invertebrates"
"6975",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"trichogloea_spp",NA,"Red Algae"
"6976",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"tripneustes_gratilla",NA,"Mobile Invertebrates"
"6977",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"tube_snail",NA,"Sessile Invertebrates"
"6978",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"turbinaria_ornata",46,"Brown Algae"
"6979",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"turf_spp",328,"Turf Algae"
"6980",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"ulva_fasciata",NA,"Green Algae"
"6981",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"ulva_flexuosa",NA,"Green Algae"
"6982",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"ulva_spp",NA,"Green Algae"
"6983",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"wrangelia_elegantissima",NA,"Red Algae"
"6984",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"zoanthid_spp",NA,"Sessile Invertebrates"
"6985",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"unknown_brown",NA,"Brown Algae"
"6986",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"unknown_cyanobacteria",NA,"Cyanobacteria"
"6987",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"unknown_fuzzy",NA,"Red Algae"
"6988",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"unknown_green",NA,"Green Algae"
"6989",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"unknown_polychaete",NA,"Mobile Invertebrates"
"6990",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"unknown_red",2,"Red Algae"
"6991",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"unknown_species",NA,"Unknown"
"6992",2017-02-12,"Diamond Head",21.25544,-157.810303,10:45:00,11:45:00,9,12,47,36,29,20,0.8289179324,894,1175,"substrate",281,"Substrate"
"6993",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"acanthophora_spicifera",147,"Red Algae"
"6994",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"actinopyga_varians",NA,"Mobile Invertebrates"
"6995",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"ahnfeltiopsis_concinna",3,"Red Algae"
"6996",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"ahnfeltiopsis_flabelliformis",NA,"Red Algae"
"6997",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"aiptasia_pulchella",1,"Sessile Invertebrates"
"6998",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"akalaphycus_setchelliae",NA,"Red Algae"
"6999",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"amansia_glomerata",NA,"Red Algae"
"7000",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"amphipod_spp",NA,"Mobile Invertebrates"
"7001",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"anthopleura_nigrescens",NA,"Sessile Invertebrates"
"7002",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"articulated_corallines",2,"Red Algae"
"7003",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"asparagopsis_taxiformis",NA,"Red Algae"
"7004",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"asteronema_breviarticulatum",NA,"Brown Algae"
"7005",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"avrainvillea_amadelpha",19,"Green Algae"
"7006",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"barnacles_spp",NA,"Sessile Invertebrates"
"7007",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"bleached_coral",NA,"Coral"
"7008",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"boodlea_composita",NA,"Green Algae"
"7009",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"bornetella_sphaerica",7,"Green Algae"
"7010",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"botryocladia_skottsbergii",NA,"Red Algae"
"7011",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"brachidontes_crebristriatus",NA,"Sessile Invertebrates"
"7012",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"brittle_star",NA,"Mobile Invertebrates"
"7013",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"brown_crust",NA,"Brown Algae"
"7014",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"bryopsis_spp",NA,"Green Algae"
"7015",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"calcinus_elegans",NA,"Mobile Invertebrates"
"7016",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"calcinus_laevimanus",NA,"Mobile Invertebrates"
"7017",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"calcinus_seurati",NA,"Mobile Invertebrates"
"7018",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"caulerpa_racemosa",6,"Green Algae"
"7019",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"caulerpa_sertularioides",3,"Green Algae"
"7020",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"caulerpa_spp",NA,"Green Algae"
"7021",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"cellana_exarata",NA,"Mobile Invertebrates"
"7022",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"cellana_sandwicensis",NA,"Mobile Invertebrates"
"7023",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"centroceras_clavulatum",NA,"Red Algae"
"7024",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"chaetomorpha_antennina",NA,"Green Algae"
"7025",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"champia_parvula",NA,"Red Algae"
"7026",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"chnoospora_minima",NA,"Brown Algae"
"7027",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"chondria_spp",NA,"Red Algae"
"7028",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"cladophora_or_cladophoropsis_spp",9,"Green Algae"
"7029",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"codium_arabicum",4,"Green Algae"
"7030",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"codium_edule",NA,"Green Algae"
"7031",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"codium_spp",25,"Green Algae"
"7032",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"coelothrix_irregularis",NA,"Red Algae"
"7033",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"colobocentrotus_atratus",NA,"Mobile Invertebrates"
"7034",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"colpomenia_sinuosa",NA,"Brown Algae"
"7035",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"conus_ebraeus",NA,"Mobile Invertebrates"
"7036",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"conus_spp",NA,"Mobile Invertebrates"
"7037",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"coral_spp",1,"Coral"
"7038",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"crab_spp",NA,"Mobile Invertebrates"
"7039",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"crustose_coralline_algae",62,"Crustose Coralline Algae"
"7040",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"cyanobacteria_spp",10,"Cyanobacteria"
"7041",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"dasya_spp",NA,"Red Algae"
"7042",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"dendropoma_gregaria",6,"Sessile Invertebrates"
"7043",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"dichotomaria_marginata",NA,"Red Algae"
"7044",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"dictyopteris_spp",NA,"Brown Algae"
"7045",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"dictyosphaeria_cavernosa",8,"Green Algae"
"7046",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"dictyosphaeria_spp",31,"Green Algae"
"7047",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"dictyosphaeria_versluysii",NA,"Green Algae"
"7048",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"dictyota_acutiloba",NA,"Brown Algae"
"7049",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"dictyota_sandvicensis",2,"Brown Algae"
"7050",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"dictyota_spp",32,"Brown Algae"
"7051",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"drupa_morum",NA,"Mobile Invertebrates"
"7052",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"echinolittorina_hawaiiensis",NA,"Mobile Invertebrates"
"7053",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"echinometra_mathaei",NA,"Mobile Invertebrates"
"7054",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"echinometra_oblonga",NA,"Mobile Invertebrates"
"7055",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"echinometra_sp",NA,"Mobile Invertebrates"
"7056",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"echinothrix_spp",NA,"Mobile Invertebrates"
"7057",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"galaxaura_spp",4,"Red Algae"
"7058",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"galaxaura_or_liagora_sp",NA,"Red Algae"
"7059",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"gelid_spp",NA,"Red Algae"
"7060",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"gelidiella_acerosa",NA,"Red Algae"
"7061",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"gelidiopsis_intricata",NA,"Red Algae"
"7062",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"gelidiopsis_spp",NA,"Red Algae"
"7063",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"gelidium_pusillum",NA,"Red Algae"
"7064",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"gracilaria_salicornia",NA,"Red Algae"
"7065",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"grateloupia_spp",NA,"Red Algae"
"7066",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"griffithsia_spp",NA,"Red Algae"
"7067",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"halimeda_discoidea",6,"Green Algae"
"7068",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"haminoea_cymbalum",NA,"Mobile Invertebrates"
"7069",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"hermit_crab",NA,"Mobile Invertebrates"
"7070",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"holothuria_atra",NA,"Mobile Invertebrates"
"7071",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"holothuria_cinerascens",NA,"Mobile Invertebrates"
"7072",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"holothuria_difficilis",NA,"Mobile Invertebrates"
"7073",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"holothuria_hilla",NA,"Mobile Invertebrates"
"7074",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"holothuria_spp",NA,"Mobile Invertebrates"
"7075",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"hydroclathrus_clathratus",NA,"Brown Algae"
"7076",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"hypnea_cervicornis",NA,"Red Algae"
"7077",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"hypnea_chordacea",NA,"Red Algae"
"7078",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"hypnea_musciformis",NA,"Red Algae"
"7079",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"hypnea_spp",65,"Red Algae"
"7080",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"isognomon_californicum",NA,"Sessile Invertebrates"
"7081",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"isognomon_perna",NA,"Sessile Invertebrates"
"7082",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"laurencia_dendroidea",11,"Red Algae"
"7083",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"laurencia_dotyi",NA,"Red Algae"
"7084",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"laurencia_mcdermidiae",NA,"Red Algae"
"7085",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"laurencia_spp",40,"Red Algae"
"7086",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"leptolyngbya_crosbyana",NA,"Cyanobacteria"
"7087",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"liagora_spp",7,"Red Algae"
"7088",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"littoraria_pintado",NA,"Mobile Invertebrates"
"7089",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"lobophora_variegata",2,"Brown Algae"
"7090",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"lyngbya_majuscula",NA,"Cyanobacteria"
"7091",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"martensia_spp",NA,"Red Algae"
"7092",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"mauritia_mauritiana",NA,"Mobile Invertebrates"
"7093",2017-02-25,"Ewa Beach",21.310612,-158.00441,09:55:00,11:30:00,9,14,54,36,30,22,0.8446101933,1145,1350,"microdictyon_setchellianum",30,"Green Algae"
